image_path,true_label,model,target_object,top_prediction,top_prediction_confidence,matched_label,mapped,confidence,threshold,success,processing_time_ms
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,book,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,bottle,coffee mug,0.3904,water jug,True,0.0971,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,cup,coffee mug,0.3904,coffee mug,True,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,keyboard,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,laptop,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,mouse,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,remote control,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_03.jpg,cup,resnet,toothbrush,coffee mug,0.3904,,False,0.3904,0.4,False,78.13
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,book,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,bottle,cup,0.3769,water jug,True,0.0699,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,cup,cup,0.3769,cup,True,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,keyboard,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,laptop,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,mouse,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,remote control,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,resnet,toothbrush,cup,0.3769,,False,0.3769,0.4,False,63.8
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,book,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,bottle,cup,0.5088,water jug,True,0.0865,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,cup,cup,0.5088,cup,True,0.5088,0.4,True,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,keyboard,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,laptop,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,mouse,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,remote control,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,resnet,toothbrush,cup,0.5088,,False,0.5088,0.4,False,51.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,book,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,bottle,coffee mug,0.638,water jug,True,0.0006,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,cup,coffee mug,0.638,coffee mug,True,0.638,0.4,True,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,keyboard,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,laptop,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,mouse,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,remote control,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,resnet,toothbrush,coffee mug,0.638,,False,0.638,0.4,False,50.59
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,book,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,bottle,mortar,0.2848,water jug,True,0.0142,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,cup,mortar,0.2848,coffee mug,True,0.2581,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,keyboard,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,laptop,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,mouse,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,remote control,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,resnet,toothbrush,mortar,0.2848,,False,0.2848,0.4,False,59.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,book,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,bottle,pitcher,0.5329,water jug,True,0.1207,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,cup,pitcher,0.5329,coffee mug,True,0.1853,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,keyboard,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,laptop,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,mouse,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,remote control,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,resnet,toothbrush,pitcher,0.5329,,False,0.5329,0.4,False,60.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,book,candle,0.1709,,False,0.1709,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,bottle,candle,0.1709,water jug,True,0.0564,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,cup,candle,0.1709,cup,True,0.0997,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,keyboard,candle,0.1709,,False,0.1709,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,laptop,candle,0.1709,,False,0.1709,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,mouse,candle,0.1709,,False,0.1709,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,remote control,candle,0.1709,,False,0.1709,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,resnet,toothbrush,candle,0.1709,lotion,True,0.0328,0.4,False,65.47
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,book,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,bottle,cocktail shaker,0.1859,water jug,True,0.0363,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,cup,cocktail shaker,0.1859,cup,True,0.1324,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,keyboard,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,laptop,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,mouse,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,remote control,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,resnet,toothbrush,cocktail shaker,0.1859,,False,0.1859,0.4,False,59.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,book,notebook,0.1809,notebook,True,0.1809,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,bottle,notebook,0.1809,,False,0.1809,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,cup,notebook,0.1809,,False,0.1809,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,keyboard,notebook,0.1809,computer keyboard,True,0.1346,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,laptop,notebook,0.1809,notebook computer,True,0.1809,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,mouse,notebook,0.1809,remote control,True,0.1745,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,remote control,notebook,0.1809,remote control,True,0.1745,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,resnet,toothbrush,notebook,0.1809,,False,0.1809,0.4,False,59.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,book,remote control,0.8837,,False,0.8837,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,bottle,remote control,0.8837,,False,0.8837,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,cup,remote control,0.8837,,False,0.8837,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,keyboard,remote control,0.8837,space bar,True,0.0426,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,laptop,remote control,0.8837,computer,True,0.0049,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,mouse,remote control,0.8837,remote control,True,0.8837,0.4,True,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,remote control,remote control,0.8837,remote control,True,0.8837,0.4,True,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,resnet,toothbrush,remote control,0.8837,,False,0.8837,0.4,False,61.01
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,book,remote control,0.7704,,False,0.7704,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,bottle,remote control,0.7704,,False,0.7704,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,cup,remote control,0.7704,,False,0.7704,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,keyboard,remote control,0.7704,typewriter keyboard,True,0.1083,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,laptop,remote control,0.7704,computer,True,0.006,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,mouse,remote control,0.7704,remote control,True,0.7704,0.4,True,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,remote control,remote control,0.7704,remote control,True,0.7704,0.4,True,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,resnet,toothbrush,remote control,0.7704,,False,0.7704,0.4,False,61.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,book,remote control,0.5047,notebook,True,0.0409,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,bottle,remote control,0.5047,,False,0.5047,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,cup,remote control,0.5047,,False,0.5047,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,keyboard,remote control,0.5047,computer keyboard,True,0.2274,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,laptop,remote control,0.5047,computer keyboard,True,0.2274,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,mouse,remote control,0.5047,remote control,True,0.5047,0.4,True,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,remote control,remote control,0.5047,remote control,True,0.5047,0.4,True,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,resnet,toothbrush,remote control,0.5047,,False,0.5047,0.4,False,61.58
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,book,computer keyboard,0.6043,notebook,True,0.0307,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,bottle,computer keyboard,0.6043,,False,0.6043,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,cup,computer keyboard,0.6043,,False,0.6043,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,keyboard,computer keyboard,0.6043,computer keyboard,True,0.6043,0.4,True,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,laptop,computer keyboard,0.6043,computer keyboard,True,0.6043,0.4,True,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,mouse,computer keyboard,0.6043,computer mouse,True,0.0097,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,remote control,computer keyboard,0.6043,hand-held computer,True,0.0057,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,resnet,toothbrush,computer keyboard,0.6043,,False,0.6043,0.4,False,59.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,book,notebook,0.3549,notebook,True,0.3549,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,bottle,notebook,0.3549,,False,0.3549,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,cup,notebook,0.3549,,False,0.3549,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,keyboard,notebook,0.3549,space bar,True,0.2859,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,laptop,notebook,0.3549,notebook computer,True,0.3549,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,mouse,notebook,0.3549,computer mouse,True,0.0041,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,remote control,notebook,0.3549,hand-held computer,True,0.0008,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,resnet,toothbrush,notebook,0.3549,,False,0.3549,0.4,False,62.38
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,book,space bar,0.6786,notebook,True,0.0002,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,bottle,space bar,0.6786,,False,0.6786,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,cup,space bar,0.6786,,False,0.6786,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,keyboard,space bar,0.6786,space bar,True,0.6786,0.4,True,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,laptop,space bar,0.6786,computer keyboard,True,0.0382,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,mouse,space bar,0.6786,remote control,True,0.0573,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,remote control,space bar,0.6786,remote control,True,0.0573,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,resnet,toothbrush,space bar,0.6786,,False,0.6786,0.4,False,58.36
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,book,space bar,0.6879,notebook,True,0.0013,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,bottle,space bar,0.6879,,False,0.6879,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,cup,space bar,0.6879,,False,0.6879,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,keyboard,space bar,0.6879,space bar,True,0.6879,0.4,True,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,laptop,space bar,0.6879,computer keyboard,True,0.0063,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,mouse,space bar,0.6879,remote control,True,0.01,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,remote control,space bar,0.6879,remote control,True,0.01,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,resnet,toothbrush,space bar,0.6879,,False,0.6879,0.4,False,55.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,book,space bar,0.7842,notebook,True,0.0004,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,bottle,space bar,0.7842,,False,0.7842,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,cup,space bar,0.7842,,False,0.7842,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,keyboard,space bar,0.7842,space bar,True,0.7842,0.4,True,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,laptop,space bar,0.7842,computer keyboard,True,0.0144,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,mouse,space bar,0.7842,remote control,True,0.007,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,remote control,space bar,0.7842,remote control,True,0.007,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,resnet,toothbrush,space bar,0.7842,,False,0.7842,0.4,False,61.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,book,space bar,0.5116,,False,0.5116,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,bottle,space bar,0.5116,,False,0.5116,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,cup,space bar,0.5116,,False,0.5116,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,keyboard,space bar,0.5116,space bar,True,0.5116,0.4,True,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,laptop,space bar,0.5116,computer keyboard,True,0.0201,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,mouse,space bar,0.5116,remote control,True,0.1238,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,remote control,space bar,0.5116,remote control,True,0.1238,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,resnet,toothbrush,space bar,0.5116,,False,0.5116,0.4,False,62.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,resnet,book,notebook,0.7452,notebook,True,0.7452,0.4,True,55.02
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,resnet,bottle,notebook,0.7452,,False,0.7452,0.4,False,55.02
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,resnet,cup,notebook,0.7452,,False,0.7452,0.4,False,55.02
